You are a disciplined value-oriented equity analyst. You rank
companies strictly by the fundamentals provided. You do not use
outside knowledge, brand reputation, narrative, momentum, or
sentiment. You prefer companies that are cheap relative to their
cash flows and earnings, growing, profitable, financially sound,
and not over-leveraged. You adjust valuation expectations by sector.

Below are ~500 S&P 500 companies with fundamentals organized into
four layers. Each layer measures a different dimension and has known
limitations — use them in combination, not in isolation.

**Layer 1 — Valuation** (is it cheap?)
- pe_trailing: price / trailing 12-month earnings. Lower is cheaper.
  Limitation: distorted by one-time charges; undefined for negative earnings.
- pe_forward: price / consensus forward earnings. Lower is cheaper.
  Limitation: depends on analyst estimates, which embed their own biases.
- ps_ratio: price / trailing 12-month sales. Lower is cheaper.
  Limitation: ignores profitability entirely.
- pb_ratio: price / book value. Lower is cheaper.
  Limitation: meaningless for asset-light businesses (software, services).
- ev_ebitda: enterprise value / EBITDA. Lower is cheaper.
  Limitation: better than P/E for leveraged companies but ignores capex.
- peg_ratio: P/E divided by expected growth rate. Lower is better.
  Limitation: conflates two uncertain numbers.
- fcf_yield: free cash flow / market cap. Higher is better.
  Limitation: purest valuation metric but FCF is lumpy quarter-to-quarter.

**Layer 2 — Growth** (is the business growing?)
- revenue_growth: year-over-year revenue growth (trailing). Higher is better.
  Limitation: past growth does not guarantee future growth; distorted by acquisitions.
- earnings_growth: year-over-year earnings growth (trailing). Higher is better.
  Limitation: more volatile than revenue; heavily accounting-dependent.

**Layer 3 — Quality & Financial Health** (is it a good business?)
- operating_margin: operating income / revenue. Higher is better.
  Limitation: sector-dependent norms (software ~30%, retail ~5%).
- profit_margin: net income / revenue. Higher is better.
  Limitation: after-tax; affected by jurisdiction and one-time items.
- gross_margin: gross profit / revenue. Higher is better.
  Limitation: measures pricing power and cost structure.
- roe: return on equity. Higher is better.
  Limitation: inflated by leverage; meaningless if equity is negative.
- roa: return on assets. Higher is better.
  Limitation: better than ROE for comparing across capital structures.
- debt_to_equity: total debt / shareholder equity. Lower is better.
  Limitation: sector norms vary wildly (banks vs. tech).
- current_ratio: current assets / current liabilities. Higher is better.
  Limitation: less relevant for companies with revolving credit lines.

**Layer 4 — Shareholder Returns** (what do you get paid to hold it?)
- dividend_yield: annual dividend / price. Higher is better for income.
  Limitation: does not capture buybacks; unusually high yield can signal distress.

**Missing values** (NaN) mean the metric is unavailable for that company.
Do not penalize a company for missing data — simply weight the metrics
that are available.

TASK: Identify the 20 most attractive companies by fundamentals alone.
Synthesize across all four layers — no single metric should dominate.
Consider sector context when interpreting ratios (e.g., a 15x P/E is
expensive for a utility but cheap for a growth company).

Use ONLY the data provided. Do not use any knowledge about these
companies beyond what appears in the table.

## S&P 500 Fundamentals

| ticker | sector | pe_trailing | pe_forward | ps_ratio | pb_ratio | ev_ebitda | peg_ratio | fcf_yield | revenue_growth | earnings_growth | operating_margin | profit_margin | gross_margin | roe | roa | debt_to_equity | current_ratio | dividend_yield |
| Company_295 | Energy | 63.74 | 6.075 | 38.37 | 20.99 | 46.52 | nan | -0.0027 | 0.139 | 0.043 | 0.7064 | 0.6031 | 0.9329 | 0.3715 | 0.2582 | 1.219 | 4.398 | 0.54 |
| Company_052 | Financial Services | 28.04 | 19.69 | 9.426 | 4.039 | 18.66 | 2.109 | 0.0337 | 0.134 | 0.476 | 0.4756 | 0.3406 | 1 | 0.1525 | 0.0506 | 0.7788 | 1.005 | 1.25 |
| Company_069 | Financial Services | 12.35 | 9.2 | 3.274 | 0.9878 | nan | 1.196 | nan | 0.032 | 0.108 | 0.327 | 0.288 | 0 | 0.0824 | 0.0098 | nan | nan | 4.41 |
| Company_435 | Healthcare | 25.6 | 10.11 | 2.188 | 1.399 | 10.04 | 0.6254 | 0.0751 | 0.109 | -0.408 | 0.1397 | 0.0857 | 0.6971 | 0.056 | 0.0394 | 0.6197 | 1.982 | 1.06 |
| Company_107 | Basic Materials | 14.49 | 17.55 | 2.819 | 4.125 | 7.581 | 6.013 | 0.0655 | 0.228 | 0.371 | 0.3531 | 0.2054 | 0.3845 | 0.234 | 0.1062 | 0.4676 | 3.365 | 1.54 |
| Company_214 | Healthcare | 30.75 | 18.49 | 0.2059 | -17.52 | 14.86 | 1.376 | 0.1081 | 0.188 | 0.194 | 0.0123 | 0.0068 | 0.0369 | nan | 0.035 | nan | 0.906 | 0.95 |
| Company_383 | Consumer Cyclical | 54.73 | 19.59 | 3.845 | 51.93 | 17.34 | 0.3173 | 0.0491 | 0.14 | 0.942 | 0.2876 | 0.0695 | 0.7598 | 0.5534 | 0.1502 | 7.155 | 1.626 | 1.13 |
| Company_400 | Financial Services | 16.2 | 14.22 | 3.374 | 1.943 | 12.95 | nan | 0.0894 | -0.099 | -0.229 | 0.3356 | 0.2124 | 0.4664 | 0.1312 | 0.0254 | 0.4268 | 1.07 | 2.21 |
| Company_241 | Industrials | 53.73 | 20.01 | 4.024 | 3.02 | 17.09 | 0.7243 | 0.0349 | 0.101 | 0.184 | 0.2001 | 0.076 | 0.4361 | 0.0577 | 0.052 | 0.507 | 2.056 | 0.1 |
| Company_091 | Financial Services | 7.373 | 6.543 | 2.526 | 1.529 | nan | 3.382 | nan | 0.05 | 0.078 | 0.4853 | 0.3641 | 0 | 0.213 | 0.0298 | nan | nan | 1.75 |
| Company_277 | Technology | 38.44 | 15.53 | 4.063 | 3.431 | 18.28 | 1.359 | 0.0338 | 0.074 | -0.374 | 0.1382 | 0.1074 | 0.5895 | 0.0917 | 0.0359 | 1.14 | 2.363 | nan |
| Company_396 | Technology | 17.27 | 3.716 | 7.106 | 5.701 | 11.12 | 0.2135 | 0.007 | 1.963 | 7.56 | 0.6762 | 0.4149 | 0.5844 | 0.3982 | 0.2014 | 0.149 | 2.897 | 0.16 |
| Company_001 | Technology | 61.08 | 20.33 | 8.105 | 8.24 | 37.55 | 0.9777 | 0.046 | 0.207 | 0.034 | 0.1651 | 0.1316 | 0.7753 | 0.1549 | 0.0539 | 0.1854 | 1.003 | nan |
| Company_055 | Healthcare | 25.25 | 11.43 | 2.553 | 1.74 | 10.39 | 1.195 | 0.0555 | 0.016 | 0.286 | 0.1335 | 0.0801 | 0.4678 | 0.0696 | 0.0408 | 0.7728 | 1.049 | 2.72 |
| Company_265 | Consumer Defensive | 47.62 | 20.93 | 3.574 | 9.02 | 23.6 | 1.181 | 0.0347 | 0.07 | -0.598 | 0.147 | 0.0755 | 0.3355 | 0.1889 | 0.0689 | 1.238 | 1.192 | 2.82 |
| Company_328 | Healthcare | 16.6 | 12.41 | 4.597 | 5.686 | 11.51 | 3.682 | 0.0398 | 0.05 | -0.193 | 0.3277 | 0.2808 | 0.7721 | 0.3688 | 0.1204 | 0.9596 | 1.536 | 2.81 |
| Company_301 | Industrials | 24.16 | 23.3 | 2.39 | 5.982 | 16.59 | 5.329 | 0.0289 | 0.096 | 0.152 | 0.1653 | 0.0997 | 0.1982 | 0.2617 | 0.0664 | 1.073 | 1.101 | 1.32 |
| Company_493 | Technology | 388.3 | 45.68 | 12.43 | 11.37 | 5212 | 0.9042 | 0.0207 | 0.292 | -0.033 | 0.01 | 0.0314 | 0.7998 | 0.0334 | -0.0043 | 0.3427 | 3.382 | nan |
| Company_089 | Healthcare | 22.63 | 17.25 | 1.996 | 3.038 | 12.89 | 1.58 | 0.0459 | 0.071 | 0.11 | 0.1397 | 0.0899 | 0.3333 | 0.1475 | 0.062 | 0.9038 | 1.044 | 1.74 |
| Company_110 | Consumer Defensive | 19.18 | 14.17 | 0.4124 | 14.93 | 10.6 | 0.957 | 0.0514 | 0.03 | -0.012 | 0.0399 | 0.0218 | 0.1846 | 0.8234 | 0.085 | 6.402 | 1.295 | 3.04 |
| Company_105 | Technology | 17.34 | 12.14 | 3.051 | 17.67 | 11.49 | 1.176 | 0.0545 | 0.044 | 0.16 | 0.2516 | 0.1807 | 0.7046 | 1.126 | 0.1027 | 2.361 | 1.39 | 2.01 |
| Company_026 | Consumer Cyclical | 30.02 | 9.071 | 0.9409 | 1.585 | 11.79 | 0.4951 | 0.0242 | 0.681 | -0.321 | 0.083 | 0.0304 | 0.1893 | 0.0773 | 0.0391 | 1.387 | 1.301 | 6.51 |
| Company_131 | Communication Services | nan | -87.59 | 2.477 | 6.446 | 43.63 | 1.335 | -0.0213 | -0.043 | nan | 0.0977 | -0.9662 | 0.2582 | -1.113 | -0.0011 | 5.327 | 0.415 | nan |
| Company_258 | Communication Services | 12.17 | 9.401 | 1.508 | 1.994 | 7.508 | 1.217 | 0.0827 | 0.02 | -0.533 | 0.2099 | 0.1243 | 0.5907 | 0.1707 | 0.0501 | 1.748 | 0.913 | 5.73 |
| Company_141 | Consumer Cyclical | nan | 12.11 | 0.7794 | 1.239 | 7.045 | 1.58 | 0.03 | 0.531 | nan | 0.0648 | -0.1488 | 0.2974 | -0.2468 | 0.0247 | 0.7107 | 1.279 | 5.32 |
| Company_151 | Financial Services | 30.51 | 24.58 | 18.55 | 5.626 | nan | 2.402 | nan | 0.152 | 0.303 | 0.788 | 0.1585 | 0.9254 | 0.2351 | 0.0247 | 1.243 | 1.106 | 0.47 |
| Company_324 | Technology | nan | 64.66 | 21.04 | 22.84 | -2076 | 3.292 | 0.0159 | 0.233 | nan | 0.01 | -0.0338 | 0.7481 | -0.0414 | -0.0157 | 0.1834 | 1.773 | nan |
| Company_314 | Financial Services | 59.9 | 13.55 | 6.051 | 8.075 | 33.56 | 0.7823 | 0.0595 | 0.195 | -0.814 | 0.1354 | 0.0942 | 0.3654 | 0.1352 | 0.0234 | 1.635 | 0.472 | 5.27 |
| Company_175 | Industrials | 62.89 | 42.26 | 11.35 | 17.46 | 40.1 | nan | 0.0098 | 0.146 | 0.203 | 0.2634 | 0.1827 | 0.3417 | 0.3044 | 0.1213 | 0.6002 | 2.134 | 0.2 |
| Company_032 | Utilities | 18.07 | 16.19 | 2.081 | 1.752 | 12.29 | 3.01 | -0.0421 | -0.011 | -0.093 | 0.2162 | 0.1141 | 0.4293 | 0.0994 | 0.0284 | 1.745 | 0.924 | 3.41 |
| Company_498 | Financial Services | 12.36 | 9.98 | 3.409 | 1.211 | nan | 1.766 | nan | 0.047 | 0.211 | 0.414 | 0.3104 | 0 | 0.098 | 0.0135 | nan | nan | 2.85 |
| Company_339 | Communication Services | 76.25 | 22.04 | 6.974 | 8.279 | 37.39 | 1.785 | 0.0434 | 0.01 | -0.685 | 0.0857 | 0.0931 | 0.7826 | 0.1003 | 0.0481 | 0.3644 | 0.926 | 0.37 |
| Company_046 | Industrials | 23.41 | 19.31 | 3.964 | 7.041 | 16.7 | 3.264 | 0.0374 | 0.038 | 0.122 | 0.2271 | 0.1708 | 0.5995 | 0.365 | 0.1134 | 0.9269 | 1.669 | 0.59 |
| Company_126 | Financial Services | 33.61 | 24.69 | 13.87 | 6.794 | nan | nan | nan | 0.265 | -0.345 | 0.4653 | 0.421 | 0.9238 | 0.2199 | 0.0586 | 1.36 | 1.13 | nan |
| Company_138 | Communication Services | 9.319 | 11.13 | 1.578 | 1.804 | 8.083 | 1.596 | 0.0635 | 0.036 | -0.056 | 0.1842 | 0.1747 | 0.5955 | 0.188 | 0.0407 | 1.242 | 0.906 | 3.92 |
| Company_425 | Industrials | 50.77 | 39 | 6.404 | 21.67 | 78.65 | 3.488 | 0.0216 | 0.038 | 6.717 | 0.0738 | 0.1283 | 0.2008 | 0.4264 | 0.0234 | 9.727 | 0.982 | 0.17 |
| Company_189 | Healthcare | 52.87 | 8.988 | 0.2338 | 1.242 | 11.15 | 0.2129 | 0.0634 | 0.084 | 0.766 | 0.0157 | 0.0044 | 0.1329 | 0.0229 | 0.0247 | 1.061 | 0.842 | 3.62 |
| Company_102 | Financial Services | 12.75 | 10.26 | 3.835 | 1.508 | nan | 2.269 | nan | 0.096 | 0.291 | 0.3926 | 0.3108 | 0 | 0.1216 | 0.0123 | nan | nan | 3.21 |
| Company_228 | Consumer Cyclical | 29.26 | 22.33 | 3.141 | 5.476 | 15.83 | 1.613 | 0.0106 | 0.136 | 0.05 | 0.1053 | 0.1083 | 0.5029 | 0.2229 | 0.0693 | 0.4344 | 1.051 | nan |
| Company_483 | Real Estate | 28.46 | 57.73 | 6.65 | 2.457 | 16.33 | nan | 0.0728 | 0.022 | 2.876 | 0.198 | 0.2423 | 0.6173 | 0.086 | 0.0202 | 0.884 | 0.029 | 4.21 |
| Company_299 | Consumer Cyclical | 12.44 | 11.19 | 0.6456 | 0.9663 | 7.165 | 3.02 | nan | -0.133 | -0.525 | 0.0367 | 0.0539 | 0.1693 | 0.0808 | 0.0431 | 0.2476 | 12.67 | 2.31 |
| Company_330 | Technology | 19.47 | 6.583 | 2.465 | 4.909 | 9.587 | 0.4623 | 0.113 | 0.258 | 0.201 | 0.3581 | 0.1276 | 0.7884 | 0.269 | 0.0717 | 3.634 | 0.466 | 2.65 |
| Company_003 | Communication Services | 14.23 | 13.16 | 1.79 | 1.582 | 11.27 | 2.745 | 0.0185 | 0.052 | -0.043 | 0.1536 | 0.128 | 0.3728 | 0.1202 | 0.0437 | 0.4091 | 0.669 | 1.55 |
| Company_441 | Financial Services | 21.67 | 8.044 | 1.379 | 1.003 | 8.992 | 0.3178 | 0.0269 | 0.034 | 0.606 | 0.1652 | 0.0697 | 0.3704 | 0.0446 | 0.0237 | 0.2459 | 5.564 | 5.64 |
| Company_356 | Industrials | 49.02 | 31.99 | 5.492 | 20.32 | 35.62 | nan | 0.0155 | 0.01 | 0.388 | 0.0788 | 0.1123 | 0.2413 | 0.4924 | 0.1471 | 0.4549 | 1.211 | 0.16 |
| Company_136 | Technology | 35.7 | 25.04 | 9.802 | 12.73 | 30.96 | 1.66 | 0.0157 | -0.021 | 0.752 | 0.2989 | 0.2778 | 0.4872 | 0.3886 | 0.1485 | 0.3311 | 2.715 | 0.61 |
| Company_117 | Financial Services | 12.88 | 9.804 | 0.853 | 1.851 | 7.396 | nan | 0.2001 | 0.079 | 0.151 | 0.1012 | 0.0681 | 0.1189 | 0.159 | 0.0215 | 0.3884 | 0.405 | 1.54 |
| Company_067 | Communication Services | 31.69 | 19.64 | 1.629 | 1.548 | 12.71 | nan | 0.1223 | 0.055 | -0.099 | 0.1706 | 0.1335 | 0.5667 | 0.0633 | 0.0394 | 0.3089 | 1.813 | 0.82 |
| Company_068 | Healthcare | 17.23 | 9.706 | 2.525 | 6.569 | 8.261 | nan | 0.0916 | 0.013 | 13.92 | 0.2816 | 0.1464 | 0.7262 | 0.4044 | 0.1029 | 2.55 | 1.255 | 4.23 |
| Company_267 | Consumer Cyclical | 22.18 | 5.228 | 0.3657 | 1.073 | 9.73 | 3.287 | 0.1265 | -0.051 | nan | 0.0654 | 0.0146 | 0.1072 | 0.0432 | 0.0254 | 2.083 | 1.165 | 0.99 |
| Company_382 | Technology | 27.91 | 21.63 | 9.395 | 14.1 | 30.09 | 0.595 | 0.0387 | 0.252 | 1.896 | 0.3192 | 0.3564 | 0.4272 | 0.4113 | 0.0915 | 0.6544 | 1.455 | 0.17 |
| Company_384 | Consumer Defensive | 32.37 | 20.59 | 3.351 | 1271 | 15.55 | 1.506 | 0.045 | 0.058 | nan | 0.2038 | 0.1046 | 0.6011 | 4.975 | 0.1636 | 23.44 | 0.833 | 2.49 |
| Company_115 | Technology | 26.23 | 18.36 | 6.57 | 12.55 | 20.03 | 0.9259 | -0.053 | 0.217 | 0.245 | 0.3268 | 0.253 | 0.6708 | 0.5757 | 0.0634 | 4.153 | 1.347 | 1.37 |
| Company_048 | Utilities | 24.86 | 19.82 | 3.691 | 3.028 | 13.24 | 2.785 | -0.0317 | 0.101 | -0.221 | 0.1274 | 0.1469 | 0.4847 | 0.1104 | 0.0328 | 1.906 | 0.646 | 3.04 |
| Company_184 | Industrials | 18.99 | 14.87 | 2.988 | 5.872 | 13.86 | 2.169 | 0.0416 | 0.093 | 0.033 | 0.2141 | 0.1583 | 0.452 | 0.3608 | 0.1124 | 1.04 | 1.842 | 1.47 |
| Company_345 | Basic Materials | 15.39 | 10.64 | 0.6894 | 0.6873 | 5.961 | 1.548 | -0.0521 | 0.056 | nan | 0.0279 | 0.0449 | 0.1578 | 0.0482 | 0.0284 | 0.4315 | 1.315 | 3.36 |
| Company_177 | Financial Services | 14.71 | 12.63 | 4.723 | 2.32 | nan | 1.654 | nan | 0.025 | -0.036 | 0.4106 | 0.3391 | 0 | 0.1613 | 0.0135 | nan | nan | 2.04 |
| Company_346 | Healthcare | 100.2 | 24.44 | 6.838 | 4.118 | 25.67 | 0.6825 | 0.0314 | -0.004 | 0.091 | 0.1967 | 0.0667 | 0.666 | 0.0397 | 0.0652 | 0.1745 | 4.539 | 0.6 |
| Company_009 | Financial Services | 8.34 | 9.566 | 1.729 | 1.48 | 6.213 | nan | -0.4933 | 0.085 | 0.388 | 0.2953 | 0.2207 | 0.3716 | 0.1954 | 0.0444 | 0.1192 | 1.077 | nan |
| Company_027 | Technology | 23.97 | 12.57 | 4.224 | 2.94 | 14.42 | 1.016 | 0.0933 | 0.121 | 0.179 | 0.1924 | 0.1796 | 0.7768 | 0.124 | 0.0518 | 0.2995 | 0.76 | 0.94 |
| Company_014 | Technology | 61.32 | 17.63 | 21.84 | 18.65 | 41.41 | 0.6843 | 0.0171 | 0.295 | 0.316 | 0.4494 | 0.3657 | 0.7673 | 0.3337 | 0.1066 | 0.827 | 1.902 | 0.83 |
| Company_076 | Financial Services | 13.89 | 8.524 | 1.529 | 0.9866 | 4.82 | nan | 0.2766 | -0.072 | -0.056 | 0.1377 | 0.1163 | 0.3411 | 0.074 | 0.0173 | 0.2441 | 0.622 | 2.39 |
| Company_336 | Financial Services | 28.24 | 20.69 | 14.01 | 15.01 | 19.96 | 1.649 | 0.038 | 0.146 | 0.174 | 0.683 | 0.5023 | 0.9778 | 0.5395 | 0.1836 | 0.5461 | 1.111 | 0.89 |
| Company_207 | Consumer Defensive | 26.17 | 17.17 | 2.285 | 10.52 | 14.21 | 1.686 | 0.0384 | 0.056 | 0.675 | 0.1407 | 0.0877 | 0.5446 | 0.4285 | 0.0905 | 2.581 | 0.853 | 3.62 |
| Company_050 | Consumer Cyclical | 30.93 | 21.61 | 6.12 | 9.174 | 25.71 | 1.191 | 0.0473 | 0.12 | -0.237 | 0.0968 | 0.2051 | 0.8296 | 0.3023 | 0.0737 | 0.277 | 1.377 | nan |
| Company_380 | Industrials | 17.2 | 12.08 | 1.036 | 1.949 | 10.71 | 1.123 | 0.0556 | 0.156 | 0.744 | 0.0743 | 0.0622 | 0.1804 | 0.1224 | 0.0447 | 0.5438 | 1.969 | 0.09 |
| Company_182 | Energy | 24.07 | 22.6 | 4.331 | 2.354 | 15.03 | 3.879 | 0.0062 | 0.131 | 0.493 | 0.3026 | 0.1804 | 0.4931 | 0.0983 | 0.041 | 0.9971 | 0.637 | 3.55 |
| Company_015 | Healthcare | 20.15 | 11.11 | 2.631 | 1.426 | 8.011 | 3.677 | 0.0761 | -0.071 | nan | 0.1964 | 0.1307 | 0.7895 | 0.0739 | 0.0614 | 0.3647 | 2.679 | nan |
| Company_374 | Technology | 19.53 | 9.891 | 4.532 | 5.163 | 11.58 | 0.7536 | 0.092 | 0.207 | 0.09 | 0.5714 | 0.2362 | 0.7968 | 0.2907 | 0.0604 | 2.433 | 0.977 | nan |
| Company_408 | Technology | 35.69 | 24.64 | 10.03 | 10.86 | 23.22 | 1.533 | -0.0017 | 0.104 | -0.032 | 0.3403 | 0.2828 | 0.5702 | 0.3015 | 0.1092 | 0.9082 | 4.353 | 2.91 |
| Company_489 | Communication Services | 20.7 | 14.33 | 2.551 | 3.766 | 10.36 | 0.7715 | 0.0355 | 0.113 | -0.266 | 0.1836 | 0.1245 | 0.6317 | 0.1818 | 0.0568 | 2.088 | 0.998 | 2.03 |
| Company_154 | Financial Services | 11.96 | 9.329 | 2.132 | 6.047 | nan | 1.468 | 0.0885 | 0.086 | -0.011 | 0.3535 | 0.1884 | 0.5618 | 0.6051 | 0.0227 | 0.576 | 2.29 | 1.47 |
| Company_135 | Consumer Cyclical | 333.9 | 128.3 | 14.27 | 16.47 | 126.1 | 4.918 | 0.0028 | -0.031 | -0.606 | 0.047 | 0.04 | 0.1803 | 0.0493 | 0.021 | 0.1776 | 2.164 | nan |
| Company_268 | Real Estate | 30.65 | 62.98 | 7.457 | 3.504 | 17.67 | nan | 0.0684 | 0.015 | nan | 0.222 | 0.216 | 0.6662 | 0.0938 | 0.0209 | 1.447 | 0.156 | 5.02 |
| Company_406 | Technology | 83.33 | 20.19 | 10.24 | 5.627 | 51.6 | 0.6454 | 0.0129 | 0.341 | 2.171 | 0.1706 | 0.1252 | 0.5249 | 0.0708 | 0.032 | 6.359 | 2.85 | nan |
| Company_012 | Technology | 14.16 | 9.217 | 4.05 | 8.626 | 10.29 | 0.6897 | 0.0941 | 0.12 | 0.111 | 0.3876 | 0.2948 | 0.894 | 0.5877 | 0.189 | 0.5834 | 0.912 | nan |
| Company_362 | Technology | 15.19 | 16.73 | 2.842 | 5.494 | 24.33 | 4.51 | 0.0429 | 0.201 | -0.956 | 0.1235 | 0.1933 | 0.385 | 0.3993 | 0.0615 | 0.4381 | 1.136 | nan |
| Company_224 | Healthcare | 39.09 | 16.54 | 0.1939 | 33.11 | 14.41 | 0.7702 | 0.0548 | 0.055 | 0.148 | 0.0118 | 0.005 | 0.0361 | 1.335 | 0.0332 | 4.726 | 0.916 | 0.74 |
| Company_502 | Technology | 38.32 | 24.8 | 6.813 | 11.71 | 23.25 | 1.426 | 0.0208 | 0.491 | 0.576 | 0.2747 | 0.1849 | 0.3722 | 0.3685 | 0.1311 | 1.189 | 2.979 | 0.78 |
| Company_082 | Industrials | 34.22 | 17.61 | 3.622 | 4.769 | 14.52 | 0.8339 | 0.0455 | 0.092 | 0.024 | 0.1811 | 0.1087 | 0.5645 | 0.1376 | 0.0604 | 1.106 | 0.605 | 1.13 |
| Company_204 | Basic Materials | 34.38 | 25.8 | 4.602 | 4.288 | 17.88 | 2.922 | 0.0112 | 0.032 | -0.138 | 0.1754 | 0.1356 | 0.2738 | 0.1297 | 0.0578 | 0.5778 | 2.686 | 0.74 |
| Company_370 | Technology | 28.42 | 17.51 | 5.287 | 6.539 | 20.14 | 1.222 | 0.0324 | 0.097 | 0.312 | 0.2487 | 0.1876 | 0.6481 | 0.2375 | 0.0699 | 0.6651 | 0.955 | 2.13 |
| Company_254 | Basic Materials | 18.99 | 15.78 | 1.867 | 2.915 | 11.6 | 2.046 | 0.0263 | 0.062 | 0.484 | 0.1506 | 0.1002 | 0.3613 | 0.1568 | 0.0613 | 0.7734 | 1.743 | 1.43 |
| Company_288 | Healthcare | 44.78 | 24.48 | 7.758 | 4.553 | 24.27 | 2.083 | 0.0248 | 0.133 | -0.766 | 0.237 | 0.1769 | 0.7801 | 0.1035 | 0.0765 | 6.824 | 3.716 | nan |
| Company_002 | Healthcare | 22.03 | 19.33 | 6.218 | 7.177 | 18.17 | 1.698 | 0.0284 | 0.091 | 0.486 | 0.2397 | 0.2846 | 0.6808 | 0.3503 | 0.0868 | 0.605 | 1.028 | 2.14 |
| Company_348 | Consumer Cyclical | nan | 6.324 | 0.2485 | 1.287 | 34.05 | 8.536 | 0.0378 | -0.048 | nan | -0.0669 | -0.0437 | 0.0581 | -0.2019 | -0.0013 | 4.606 | 1.075 | 5.17 |
| Company_143 | Industrials | 25.77 | 17.84 | 3.423 | 3.74 | 16.23 | 1.824 | 0.031 | 0.088 | -0.801 | 0.1823 | 0.1352 | 0.4016 | 0.1529 | 0.0696 | 0.484 | 1.79 | 1.01 |
| Company_242 | Utilities | 20.34 | 18.24 | 2.325 | 1.762 | 13.05 | 3.13 | -0.0485 | 0.03 | nan | 0.1099 | 0.1155 | 0.416 | 0.0906 | 0.024 | 2.018 | 0.539 | 3.54 |
| Company_249 | Industrials | 82.69 | 36.44 | 2.945 | 9.382 | 36.02 | 1.836 | 0.0098 | 0.197 | 0.026 | 0.0523 | 0.0361 | 0.1501 | 0.1274 | 0.0455 | 0.711 | 1.136 | 0.08 |
| Company_209 | Basic Materials | 34.35 | 25.79 | 6.853 | 6.093 | 19.29 | 2.361 | 0.0206 | 0.058 | -0.094 | 0.2817 | 0.203 | 0.4884 | 0.1782 | 0.0717 | 0.7063 | 0.877 | 1.27 |
| Company_399 | Consumer Cyclical | 10.55 | 10.38 | 1.302 | 1.741 | 7.202 | 1.05 | 0.0665 | -0.063 | -0.421 | 0.1801 | 0.1282 | 0.2687 | 0.1767 | 0.1086 | 0.1845 | 7.55 | 0.89 |
| Company_065 | Energy | 25.45 | 14.15 | 1.448 | 3.047 | 9.251 | nan | 0.0666 | 0.008 | -0.005 | 0.149 | 0.0578 | 0.157 | 0.1227 | 0.0737 | 0.7916 | 2.04 | 1.78 |
| Company_171 | Consumer Defensive | 115.4 | 14.7 | 0.4127 | 1.263 | 11.59 | 1.06 | 0.0507 | 0.051 | -0.762 | 0.0291 | 0.0036 | 0.0615 | 0.0126 | 0.0217 | 0.4604 | 1.533 | 3.16 |
| Company_292 | Real Estate | 50.75 | 53.33 | 10.45 | 2.812 | 29.46 | 16.96 | 0.0308 | 0.171 | -0.534 | 0.1415 | 0.2152 | 0.5516 | 0.0547 | 0.0118 | 0.8166 | 1.3 | 2.69 |
| Company_390 | Technology | 239.5 | 79.76 | 79.34 | 48.06 | 241.8 | 2.936 | 0.0036 | 0.7 | 6.476 | 0.409 | 0.3631 | 0.8237 | 0.2598 | 0.116 | 3.063 | 7.11 | nan |
| Company_077 | Technology | 17.8 | 15.55 | 2.617 | 6.523 | 12.52 | 1.12 | 0.0637 | 0.078 | 1.017 | 0.1202 | 0.1486 | 0.3122 | 0.4179 | 0.0918 | 1.172 | 0.972 | 2.42 |
| Company_231 | Communication Services | 27.24 | 21.93 | 8.842 | 8.572 | 23.32 | 2.209 | 0.0107 | 0.18 | 0.311 | 0.3157 | 0.3281 | 0.5965 | 0.3571 | 0.1543 | 0.1613 | 2.005 | 0.29 |
| Company_173 | Energy | 18.04 | 12.81 | 4.556 | 1.569 | 7.992 | 6.684 | 0.0491 | 0.269 | 0.546 | 0.5499 | 0.2493 | 0.7863 | 0.0901 | 0.0535 | 0.2893 | 0.763 | 1.11 |
| Company_359 | Energy | 23.98 | 17.07 | 2.067 | 2.589 | 12.07 | 2.03 | 0.0183 | -0.013 | -0.11 | 0.0953 | 0.089 | 0.3105 | 0.1108 | 0.049 | 0.1894 | 1.153 | 2.56 |
| Company_232 | Real Estate | 31.15 | 26.76 | 10.18 | 10.04 | 18.66 | 4.082 | 0.0483 | 0.033 | -0.193 | 0.4621 | 0.3692 | 0.7472 | 0.1876 | 0.0705 | 1.098 | 0.261 | 4.28 |
| Company_419 | Financial Services | 17.16 | 8.783 | 1.267 | 1.648 | 10.79 | nan | 0.0525 | -0.037 | -0.409 | 0.1411 | 0.0758 | 0.4424 | 0.1052 | 0.0028 | 0.3492 | 1.51 | 3.47 |
| Company_186 | Communication Services | 12.68 | 10.64 | 1.489 | 2.057 | 7.971 | 12.14 | 0.0715 | 0.02 | -0.358 | 0.1135 | 0.1141 | 0.3544 | 0.1682 | 0.0881 | 0.6739 | 2.784 | 1.06 |
| Company_255 | Real Estate | 26.61 | 35.68 | 5.763 | 1.637 | 16.03 | nan | 0.0694 | 0.043 | 0.024 | 0.27 | 0.2163 | 0.5825 | 0.0609 | 0.0249 | 0.8812 | 2.423 | 4.7 |
| Company_469 | Consumer Defensive | 52.92 | 45.2 | 1.574 | 14.03 | 33.31 | 5.618 | 0.0149 | 0.215 | 0.455 | 0.0367 | 0.0299 | 0.1293 | 0.2965 | 0.0872 | 0.6026 | 1.058 | 0.51 |
